8.064428442828898425e-02,3.676532662216210889e-01,1.221308457889832999e+00,1.195004927972187936e+00,8.872834543559930953e-01,1.797418489027316379e+00,2.256979691132299237e+00,5.987740117841846565e-01,1.113362855719493227e+00,7.160912057141499698e-01,1.977862100267462619e-01,3.163314188149167760e-01,5.750621438958910536e-01
3.479085244196631344e-01,8.308192778841280157e-01,1.131024466109826099e+00,3.082778415404080485e-01,6.497307965644926186e-01,2.611712462824772985e+00,1.768756321269287390e+00,6.568193876915823237e-01,1.884378680041199683e+00,3.166198075098953790e-01,5.369418899272045964e-01,2.720652083989246184e-01,3.357692969634070157e-01
8.125469441395806180e-01,7.010350912914572463e-01,3.394434078812862410e-01,3.174498202515851908e-01,3.728827710510289606e-01,3.406958966282111589e+00,1.653459252950761016e+00,9.582735131019056718e-01,3.175083537218715612e+00,1.036616274963049644e+00,4.216597461929575963e-01,9.635646175662070378e-01,2.534649923477823585e-01
5.126498619149806313e-01,3.027965469515575547e-01,3.197433107124503932e-02,1.480788990367097047e-01,3.409793255744901774e-01,6.500772809687778597e+00,3.791625269616049287e+00,5.333098974545253945e+00,1.848340941982574037e+01,1.113388762178394664e+01,2.243000311416894821e+00,1.572618539784763403e+00,1.278151089496608384e+00
9.910716278805230262e-02,1.616265978065794251e-01,7.300262723211392579e-02,1.241614611495621828e-01,1.418544954102488043e-01,9.530300604329541514e+00,1.203061596093287200e+01,3.280925280478763284e+01,4.484429898484093258e+01,3.760880796040034824e+01,1.817978160500425489e+01,7.619589563830970746e+00,4.463891321966195314e+00
4.234861320220268538e-02,4.901265603145701921e-02,1.013316161293324746e-01,1.459135312483239855e-01,1.268796184001502458e-01,1.225308417272748152e+01,5.457450155890118992e+01,4.557692512857195766e+01,3.365603514570871369e+01,3.015883057602734851e+01,3.397402605917393714e+01,8.257279972045854066e+00,5.401654768021648678e+00
4.089745880950705625e-02,4.946752394302446343e-02,4.561146162738369259e-02,3.399638141163515564e-02,3.376270639652392824e-01,1.374121215299359555e+01,6.372679925853112337e+01,1.697621442561629124e+01,5.441490532158514526e+00,6.585217680935001816e+00,3.085823765120661477e+01,1.365139232126566959e+01,4.071916060328745424e+00
9.813018215571107927e-02,2.640584417942605858e-02,4.653869306279916768e-02,1.246798825483831086e-01,4.272661536017360873e-01,1.267993712178084564e+01,2.847258950510319764e+01,6.202669719903022738e+00,2.632684878556758257e+00,3.255936715296598116e+00,1.363665530653209501e+01,1.890244582273743390e+01,4.909672710706574073e+00
8.503741962240661534e-02,6.164483751993277139e-02,3.307072215244367952e-02,4.159028739225150567e-02,2.551376527796310190e-01,1.079196593438913432e+01,9.311239079407165775e+00,2.199802885888742843e+00,1.074659146425592793e+00,1.401335601426835664e+00,7.034380909211748190e+00,2.014002742940175494e+01,6.102237456467210386e+00
2.699923104237033147e-02,7.068346406282685623e-02,1.932426192383129016e-01,9.482253349143079935e-02,3.694719974720211964e-01,7.629334642189391502e+00,7.440387085376658050e+00,2.463503721837011218e-01,5.110286340717583586e-01,5.238031011460333453e-01,3.651400109937284366e+00,1.019756436052350246e+01,5.022387742622750118e+00
4.372867924523195227e-02,1.509408912325411745e-01,2.736409319955643293e-01,1.228698664993661538e-01,2.494405360070033051e-01,5.228892306128846812e+00,3.817266529242384188e+00,1.224207831998138429e+00,6.716164552043394353e-01,1.192492300734883104e+00,1.642955064749627159e+00,2.690930018870058227e+00,5.213456293169483224e+00
2.382312323455940961e-01,3.416689473837274948e-01,1.388360694624797831e-01,7.757131445423935678e-02,2.282159581025903494e-01,3.308156849609567463e+00,2.070731085130360416e+00,1.445079972471513888e-02,9.446902272648518561e-01,9.294853373233402660e-01,7.224493297501815015e-01,1.142981768753815741e+00,1.248421739485920279e+00
3.298837339841962923e-01,2.597992010909792593e-01,1.366588824602110383e-02,2.458647569742354946e-02,5.234874451134752249e-01,2.441405175078476208e+00,2.453739742754866171e+00,4.482136869730488082e-01,2.684183919432911125e+00,2.753919023993925408e-01,1.290353756133038265e+00,8.474857214867460575e-01,4.148242377681357063e-01
1.819666848859488595e-01,1.371496251469506988e-01,6.174713923926868075e-02,4.803085054177849006e-02,4.256866069776529815e-01,1.892606225797103692e+00,2.444770526440800840e+00,4.236312016199028641e-01,1.212655158299792291e+01,1.042738574739694002e+01,2.554631659156855861e+00,1.718185465979580773e+00,4.515398311840988499e-01
5.544366459093828803e-02,6.893336209447954721e-02,6.578503388694248444e-02,2.684594122727215759e-02,1.996811247967073266e-01,1.028471970486931397e+00,3.127567802529484631e+00,6.652415869079744581e+00,3.383727083174837702e+01,3.939164911356309773e+01,1.015156843118633745e+01,3.750677143232620026e+00,2.202340763389166511e+00
1.223319068449955221e-01,4.721140294006546251e-02,3.412475355586620102e-02,1.233709928348731832e-01,1.605065332097478370e-01,7.848393141173592991e-01,4.026967954968993624e+00,1.423002866169861313e+01,3.817149838639940640e+01,4.529978254339476251e+01,1.758461728036227001e+01,9.369710807991564749e+00,4.257938850976856315e+00
1.851528016191658632e-01,1.032699621460822503e-01,1.842200768586907053e-02,1.438450907291634884e-01,2.189715765731180541e-01,1.896358712012848002e+00,1.539397089003747787e+01,4.965445382373226302e+00,1.706803234024698668e+01,1.458167667640710441e+01,1.328992634216869861e+00,5.888089939950194918e+00,4.410774150955910855e+00
1.096539953508535448e-01,8.427695390033602962e-02,6.261771275083713451e-02,2.654862218334786972e-01,3.592531292516206176e-01,3.413078609406057673e+00,1.961572915737100686e+01,7.305314369503872918e+00,9.694136131380247434e+00,3.694829776338709681e+00,1.296339083205307041e+01,1.389671204651266478e+01,8.571312311707487197e+00
3.792515540110085598e-02,3.901075252185511044e-02,2.719598188700501074e-01,3.431660047455918905e-01,6.212737349935008035e-01,3.873857878571910884e+00,1.113540269172136732e+01,5.784651171126673042e+00,4.376500995176513698e+00,2.299746208260898150e+00,9.108508066757348587e+00,1.067279505594481748e+01,5.674366412611607124e+00
7.691518909087295686e-02,1.364877132428683471e-01,3.210167283385780279e-01,2.721064075197093465e-02,5.883316815821104662e-01,3.018995829420973109e+00,2.100027561954261657e+00,9.792126181942655272e-01,4.058316672372062617e-01,9.231133024572740764e-02,4.504286091550358861e+00,5.715415355564989142e+00,3.283095931696819569e+00
1.654144924274719708e-01,3.087541019780971063e-01,1.614586298238727402e-01,1.171367014549256486e-01,3.327148728961614177e-01,2.359306257669188778e+00,1.447501778506211201e+00,5.103497725282679642e-01,3.401694365333050585e-01,4.278933619788001241e-01,2.140647154461771340e+00,9.362103673904035972e+00,5.795476090762200272e+00
3.977004469040920087e-01,2.900906874633130683e-01,1.039470838814141873e-01,8.814635422804098508e-02,2.528199571158662451e-01,2.223103592004692430e+00,1.334597346639487370e+00,4.011725933609082695e-01,1.874280755098927664e-01,7.551464131645920785e-01,1.033723013265740676e+00,4.284136889919187396e+00,2.799736520122567907e+00
3.699241798251683422e-01,1.570530042913882707e-01,6.732530223242171041e-02,1.257722334838116685e-01,9.905721472189411847e-02,2.213509680307150340e+00,9.201081371156948352e-01,5.443364856087585801e-01,6.013772528200819201e-01,7.839665440540201091e-01,4.174800398523861866e-01,2.037291200165588290e+00,1.356680073700049727e+00
1.765178644034112454e-01,5.044617032679132862e-02,1.297023176616034570e-02,3.912874998572079405e-02,8.908437458816986787e-02,2.371566048476725808e+00,1.885019191878817724e+00,6.227984672465622928e-01,1.092705794830880706e+00,1.791020809643540046e+00,4.402927030564329769e-01,8.775174910790800586e-01,6.076305537942282564e-01
1.095583682037805373e-01,4.323530191244542853e-02,1.866410811687561552e-02,5.077585546863548627e-02,2.803370570892133595e-01,3.436267599831948960e+00,1.803958688529315291e+00,1.869958398978086578e+00,9.924613929897573072e+00,1.077067254242529337e+01,4.513510009409528401e+00,1.585546127165458952e+00,7.562182736228987290e-01
1.655182126824979449e-01,4.215247770384794590e-02,5.584173729921741713e-02,4.512574513232781720e-02,2.737174303609827830e-01,4.919814776859189109e+00,2.311870996545414947e+00,1.398333215496383275e+01,1.661075205724543835e+01,2.131955570489138552e+01,2.971842385451420654e+00,5.641824883418945724e+00,7.402442802164496127e-01
1.393555287975416501e-01,8.834464841818559511e-02,7.418223304619769864e-02,7.958142818660979279e-02,1.352867789904907414e-01,7.158150869372048142e+00,1.915694376570996482e+01,2.486640763064151471e+01,6.459223097280177406e+00,1.620414765901479015e+01,1.114797913969398202e+01,6.248755948163222662e+00,6.293508825522923233e-01
1.043404047958823716e-01,6.509553144028448757e-02,3.423253756374110973e-02,9.950338755259729995e-02,2.287872108961229445e-01,8.453400219509314084e+00,4.284792434973315522e+01,1.278748892323759634e+01,2.768138657714971362e+00,4.301219326350971706e+00,1.668682221996000337e+01,2.217954125772455320e+00,1.691880018192107427e+00
2.296634217498016994e-02,1.563616853869969486e-02,7.907900169677832547e-02,1.074888642053001692e-01,2.029437776836112151e-01,8.301663246012719100e+00,3.532259291269581070e+01,5.141509066590902677e+00,1.722815261057436320e+00,1.376906383972679171e+00,1.153578725723544274e+01,5.057866627488261102e-01,1.420826878390554215e+00
3.543948091473211881e-02,8.427881522581505414e-02,2.258856912517032481e-02,2.997657248483415887e-02,1.050031262254919051e-01,7.237421526980163833e+00,1.304565530641507998e+01,3.114774330028533988e+00,1.455909804902406846e+00,1.074170039723223224e+00,8.575919881297561886e+00,3.587564963167967136e+00,1.836038283631640677e+00
9.080521189245339964e-02,1.171460531447964387e-01,6.594143591887971501e-02,2.269604323324615758e-02,2.016381821601926638e-01,5.649818867122300858e+00,2.628897070501319266e+00,2.166072610857685543e+00,1.915423498340784514e+00,7.955914507349686193e-01,5.814883056307595055e+00,7.227484314760594941e+00,1.551327660750316140e+00
1.487021863413096889e-01,9.695563026246820093e-02,7.561555184471317748e-02,2.719346681787198836e-02,1.896639767545527933e-01,3.350704808177754401e+00,2.295151248244258646e+00,1.067630453967150173e+00,1.283974254853261554e+00,1.846711592270757984e+00,2.337377193335685277e+00,7.139122662443181611e+00,7.551329230529961745e-01
8.751525763650960799e-02,5.541539708078617454e-02,5.779080962643941277e-02,1.368130786721326320e-02,5.774624675579527466e-02,2.951933226907967445e+00,3.843841152764212676e+00,2.366286370273450679e+00,2.342145100781708233e+00,2.210829703206060426e+00,1.154214419079142129e+00,6.116535948631421249e+00,2.472286116201405815e+00
6.414000972936273644e-03,1.966528799462751928e-02,3.626488516885310875e-02,1.241393452578322398e-02,1.659268414625886603e-02,4.173436980095218019e+00,6.165863839874925034e+00,1.312379605055329357e+00,6.561916330883763138e+00,4.145235873621794909e+00,2.360801707498469515e+00,4.569445066179307346e+00,3.154280893242096706e+00
2.675875044842385489e-02,1.555567615097821696e-02,2.314111412885942395e-02,2.429629001124301510e-02,1.275912201571879900e-02,5.586808063437661787e+00,7.716119521002311465e+00,1.588239263734302797e+00,3.031882291803237095e+01,2.218632125825348567e+01,3.533087751566866164e+00,3.389646595716635513e+00,9.019271990635051583e-01
5.381672913301063094e-02,8.985958601503063123e-03,2.081556503804701461e-02,4.543821425707379735e-02,3.396972449916841469e-02,7.913360319714716873e+00,5.097036992460820315e+00,2.596326845790011717e+01,8.947305949365924960e+01,6.427528747191158232e+01,7.184641368813360351e+00,2.450341534334358862e+00,2.826525265805005294e+00
4.511689661468236412e-02,7.021336040342981977e-03,1.638404266559697134e-02,3.927924739832064360e-02,3.331542869605035734e-02,1.159020646712549230e+01,1.665498284360737102e+01,9.063293491722306783e+01,9.116517796687473663e+01,6.724522625689063204e+01,2.165908132561258626e+01,2.878067083612222188e+00,2.321747373925636460e+00
4.886338285756865879e-02,2.076750252308594627e-02,1.840327435016678864e-02,2.623105708767650007e-02,3.455737704653174397e-02,1.556050776918858602e+01,4.955273730839579116e+01,1.301334647313204300e+02,3.245643898756900114e+01,1.640761492452498871e+01,3.488283861220395465e+01,4.909423976064731576e+00,3.096611937080500532e+00
4.365656311185294597e-02,2.636850966965055901e-02,1.101636886630685645e-02,2.507051938374323108e-02,7.782872823653137588e-03,1.818919355173826347e+01,1.089189095028163052e+02,6.127346920871814007e+01,2.020143558561005293e+01,9.583404913580983120e+00,3.371678489651344535e+01,1.496267042896978428e+00,2.288366892867483848e+00
1.853625542488574612e-02,6.005848076536341590e-02,1.490034262640613401e-02,2.319240990365745766e-03,5.757202760470987724e-02,1.845941543834650034e+01,7.912503223671045305e+01,1.666201977943977752e+01,1.408472163091381901e+00,6.953908698308013392e-01,2.286322687717332158e+01,5.465660599588224144e+00,1.287149280155565956e+00
6.914333173206686778e-02,7.157318107530735718e-02,4.836527058252892974e-02,4.093409810029307455e-02,9.412001109046576330e-02,1.627611853695190547e+01,2.612102686588479372e+01,6.135816141536621693e+00,3.174070144754297385e+00,3.859653099209748639e+00,1.561268821291892017e+01,6.190090628444899323e+00,6.278295655240311302e-01
1.256567107074565981e-01,6.626297912319073502e-02,3.950458481360687168e-02,5.765197925111695959e-02,8.885125435244495273e-02,1.235501214285835303e+01,9.243157238353306937e+00,9.558826324589936307e-01,3.341713751230560359e+00,4.199173842638086462e+00,8.835870711308682957e+00,8.463580070742642292e+00,5.635495525196273503e-01
7.704976786625698792e-02,5.306780323062944282e-02,5.299193517606002116e-03,2.065761180634916733e-02,1.587288691973379184e-01,7.971834754248674493e+00,6.024905096568095253e+00,6.031019069679258715e-01,4.430248668498547815e+00,5.727376894236101634e+00,6.486067765856304845e+00,1.080045565698022436e+01,6.447093092326214858e-01
6.885798082783496643e-02,9.031567619253206766e-03,7.799345659032923782e-03,1.437626864917495792e-02,1.923571693743822142e-01,5.402685938822305189e+00,2.391813462009417801e+00,2.163818329348825564e+00,5.802384057048169730e+00,3.824888331176672818e+00,4.835777657162951826e+00,1.177082476392515709e+01,1.317885947633823607e+00
6.004389209527359605e-02,2.210114429006505149e-02,1.008989104595234276e-02,4.309118012096228856e-02,1.079315997175975955e-01,4.816115820367771860e+00,3.967157109066088871e+00,1.541651767113952465e+00,1.288653044190777130e+01,5.332692979733176131e+00,4.348923132069185016e+00,9.899773846085388129e+00,2.381321098078407861e+00
5.511374851041524886e-02,3.533109938616334211e-02,3.691644443479104309e-02,6.441111869715654414e-02,2.004218998080314548e-02,4.892170999141622012e+00,5.137536998810459998e+00,2.598365936950350896e+00,3.347728175220292712e+01,2.565154919316260873e+01,1.103070876397244549e+00,5.662545511324101888e+00,5.418147729986412919e+00
2.451859544178450201e-02,2.201813884879814595e-02,5.898466353105576154e-02,9.734519857052163772e-02,1.615681459606343184e-01,3.824081583109815607e+00,4.486661144341538510e+00,1.304279070218800207e+01,4.412302728900124293e+01,5.122814096978007115e+01,1.269505746872478724e+01,1.609871216978901787e+00,4.207690749470319069e+00
3.106140744418341842e-02,1.346582812974719996e-02,4.694293332400223395e-02,7.441371998173541835e-02,2.980185716628371284e-01,2.718748407518698507e+00,6.598334656830044054e+00,2.415906568279930866e+01,1.725884757436267591e+01,3.775876378705903136e+01,2.216374632263205413e+01,3.748612615056665653e+00,3.129232121288042734e+00
4.580054440078925454e-02,3.226278135831635308e-02,3.187423783795330368e-02,2.383501121130777306e-02,1.128536246574250584e-01,1.536620773407878948e+00,9.666430484406305368e+00,1.902453256118347014e+01,4.938796984136084589e+00,1.067732825990576195e+01,2.884875241507502253e+01,3.069620551747165749e+00,2.371714786269358388e+00
2.989934512576017736e-02,8.150845319088650953e-02,1.997052906960289365e-02,4.237725247902483089e-02,1.203884326965292684e-01,4.850035543929986370e-01,6.080766262087411889e+00,4.288653612685941141e+00,1.919498431405468608e+00,4.519897944218772778e+00,2.579304917283338128e+01,3.648998163542114703e+00,1.844788799132668577e+00
8.021499249127760078e-02,6.347721708590055301e-02,2.988811158564772322e-02,1.221232414902572068e-02,1.076931441191391753e-01,7.834522416272085010e-01,1.370335214438809013e+00,1.180606194661618646e+00,1.328358780025497010e+00,2.969056528262991268e+00,1.865044195135785188e+01,1.260553980296568621e+00,2.553094984223565067e+00
8.790793515254791135e-02,3.146388550513497251e-02,1.396382545060296382e-02,2.158259172855905503e-02,4.863080002504875654e-02,1.375077336109658654e+00,1.405018786569561584e+00,2.709167642157606637e-01,4.420171290421145427e-01,1.569939902129949827e+00,1.296779856441926171e+01,3.085177445549778685e+00,3.385773494839770859e+00
4.313288627213827248e-02,2.400567960827125480e-02,8.519002400697790398e-03,4.765600220970219597e-02,1.244204917386146775e-01,1.434557025345108761e+00,4.944837514628812603e-01,9.814516350320675597e-01,7.739480268904577187e-01,9.689577949089157594e-01,9.561647229376383450e+00,3.881198574153963410e+00,2.062666507598998944e+00
3.079711462665900984e-02,1.144272104325207151e-02,1.641144245487287726e-02,3.530793217231426723e-02,1.460056023339761366e-01,1.352502371993333119e+00,1.854920907442786371e+00,8.264111078618112671e-01,7.048007907577884534e-01,7.141500325674130512e-01,5.887721395702262051e+00,6.517668528371102887e+00,1.457687890017890231e+00
4.636401445408331462e-02,1.344905856256767979e-02,1.224002695142340988e-02,2.193519230940938966e-02,1.527800866914979516e-01,1.090452264315881603e+00,2.075358036461405931e+00,9.561483129777837986e-01,2.482740868416930979e+00,1.016575926245312012e+00,4.074486759524020840e+00,7.563124477777458665e+00,1.775830045906186427e+00
6.237929284328092017e-02,1.827074747156209530e-02,3.581989032186755351e-02,3.787509604551290293e-02,1.782533538121800210e-01,1.067976168964484662e+00,7.642844859729228668e-01,4.580797291737336296e-01,8.867604720876904878e+00,4.943121307213043991e+00,7.118937925412636147e-01,8.700899582010658051e+00,2.313378657985357911e+00
4.672146804766690031e-02,3.073846322343248491e-02,3.300291799124464853e-02,1.611249228252789947e-02,1.047515264956335040e-01,1.017758672720664670e+00,9.516583590738463272e-01,4.562971073134985289e+00,1.695104206604442609e+01,1.272022542901126840e+01,8.182762357613667659e-01,7.034940132440887339e+00,1.347904443021657350e+00
2.246415852579154281e-03,3.078652229455957571e-03,2.182477983296813098e-02,3.182834643643059347e-02,7.094875337813516536e-02,1.125271282234838521e+00,6.930071913263374794e-01,1.071362493758609347e+01,1.277197585243337663e+01,1.196201106772206835e+01,5.022098401942209911e+00,2.729766895277504268e+00,3.283033730091495794e+00
1.979697975740204660e-02,2.679069471923078982e-02,1.477808517510064562e-02,3.758900169379926492e-02,1.262038822511237779e-01,1.319972753390967757e+00,3.856640239919460367e+00,1.169556690359307360e+01,3.669679673993596847e+00,5.064652671970605979e+00,6.056400128922397208e+00,2.221203610289368413e+00,4.184574484924211468e+00
5.648847389694474502e-02,5.313684195264218452e-02,1.789110255534370406e-02,2.066766699174592270e-02,7.512257110845910191e-02,1.378619872187162976e+00,4.366666184311013055e+00,4.838522191026602748e+00,1.720417863168658412e+00,2.643877637666577574e+00,7.506644412705011149e+00,1.426064829466357375e+00,4.208550227465193694e-01
7.862784250556083265e-02,5.048464805593665811e-02,1.350410570208239285e-02,1.001643237367853302e-02,1.383554923094565958e-01,9.693049133784392701e-01,2.132465122246543832e+00,1.512166112262125495e+00,3.795524196345413936e-01,1.043955998705548227e+00,5.894469758008118454e+00,7.517230335229642124e-01,3.169101225556783863e+00
5.949655019721852151e-02,2.387426838615719360e-02,1.559706746454867128e-02,9.082055604911052141e-03,2.347983816060649487e-01,1.101905180338241141e+00,8.599497306598682389e-01,2.151159123712721999e-01,4.938249292252937517e-01,1.558182690548940652e+00,3.713513503025427376e+00,2.098126997531988280e+00,3.191790691946751579e+00
